MOI,Time,Cells,Replicate,Cell.line
0.5,34,38.45036,3,Basal AEC-ACE2
0.5,35,38.17258,3,Basal AEC-ACE2
0.5,36,38.51844,3,Basal AEC-ACE2
0.5,37,39.29241,3,Basal AEC-ACE2
0.5,38,39.75714,3,Basal AEC-ACE2
0.5,39,39.58422,3,Basal AEC-ACE2
0.5,40,39.99598,3,Basal AEC-ACE2
0.5,41,40.07065,3,Basal AEC-ACE2
0.5,42,40.71539,3,Basal AEC-ACE2
0.5,43,40.43825,3,Basal AEC-ACE2
0.5,44,39.90739,3,Basal AEC-ACE2
0.5,45,40.37786,3,Basal AEC-ACE2
0.5,46,40.29894,3,Basal AEC-ACE2
0.5,47,40.65898,3,Basal AEC-ACE2
0.5,48,40.21314,3,Basal AEC-ACE2
1,0,0.3252868,1,Basal AEC-ACE2
1,1,0.003868173,1,Basal AEC-ACE2
1,2,0.003636264,1,Basal AEC-ACE2
1,3,0.0298713,1,Basal AEC-ACE2
1,4,0.3534553,1,Basal AEC-ACE2
1,5,2.337018,1,Basal AEC-ACE2
1,6,3.87154,1,Basal AEC-ACE2
1,7,6.290262,1,Basal AEC-ACE2
1,8,9.290482,1,Basal AEC-ACE2
1,9,12.24005,1,Basal AEC-ACE2
1,10,15.72813,1,Basal AEC-ACE2
1,11,19.41279,1,Basal AEC-ACE2
1,12,22.91047,1,Basal AEC-ACE2
1,13,25.86764,1,Basal AEC-ACE2
1,14,28.01799,1,Basal AEC-ACE2
1,15,30.30543,1,Basal AEC-ACE2
1,16,32.27075,1,Basal AEC-ACE2
1,17,34.30735,1,Basal AEC-ACE2
1,18,36.53659,1,Basal AEC-ACE2
1,19,38.66163,1,Basal AEC-ACE2
1,20,40.92747,1,Basal AEC-ACE2
1,21,43.52805,1,Basal AEC-ACE2
1,22,45.90038,1,Basal AEC-ACE2
1,23,48.10912,1,Basal AEC-ACE2
1,24,50.01516,1,Basal AEC-ACE2
1,25,52.45476,1,Basal AEC-ACE2
1,26,55.01571,1,Basal AEC-ACE2
1,27,57.45473,1,Basal AEC-ACE2
1,28,58.36268,1,Basal AEC-ACE2
1,29,60.58317,1,Basal AEC-ACE2
1,30,61.62819,1,Basal AEC-ACE2
1,31,63.40855,1,Basal AEC-ACE2
1,32,63.64543,1,Basal AEC-ACE2
1,33,63.9969,1,Basal AEC-ACE2
1,34,65.07659,1,Basal AEC-ACE2
1,35,65.95543,1,Basal AEC-ACE2
1,36,66.07639,1,Basal AEC-ACE2
1,37,66.94868,1,Basal AEC-ACE2
1,38,67.30665,1,Basal AEC-ACE2
1,39,67.37719,1,Basal AEC-ACE2
1,40,68.17233,1,Basal AEC-ACE2
1,41,68.82067,1,Basal AEC-ACE2
1,42,69.3399,1,Basal AEC-ACE2
1,43,69.1004,1,Basal AEC-ACE2
1,44,70.27371,1,Basal AEC-ACE2
1,45,70.86951,1,Basal AEC-ACE2
1,46,72.3875,1,Basal AEC-ACE2
1,47,72.68342,1,Basal AEC-ACE2
1,48,73.46911,1,Basal AEC-ACE2
1,0,0,2,Basal AEC-ACE2
1,1,0,2,Basal AEC-ACE2
1,2,0,2,Basal AEC-ACE2
1,3,0.004072656,2,Basal AEC-ACE2
1,4,0.2947675,2,Basal AEC-ACE2
1,5,1.107607,2,Basal AEC-ACE2
1,6,2.604104,2,Basal AEC-ACE2
1,7,5.283566,2,Basal AEC-ACE2
1,8,8.505141,2,Basal AEC-ACE2
1,9,12.2615,2,Basal AEC-ACE2
1,10,16.61914,2,Basal AEC-ACE2
1,11,21.25189,2,Basal AEC-ACE2
1,12,25.47614,2,Basal AEC-ACE2
1,13,28.95686,2,Basal AEC-ACE2
1,14,31.42117,2,Basal AEC-ACE2
1,15,35.35656,2,Basal AEC-ACE2
1,16,37.507,2,Basal AEC-ACE2
1,17,40.46046,2,Basal AEC-ACE2
1,18,42.15619,2,Basal AEC-ACE2
1,19,45.7264,2,Basal AEC-ACE2
1,20,47.89905,2,Basal AEC-ACE2
1,21,51.38674,2,Basal AEC-ACE2
1,22,53.78828,2,Basal AEC-ACE2
1,23,57.40005,2,Basal AEC-ACE2
1,24,59.47964,2,Basal AEC-ACE2
1,25,61.12339,2,Basal AEC-ACE2
1,26,64.42367,2,Basal AEC-ACE2
1,27,65.98331,2,Basal AEC-ACE2
1,28,67.88645,2,Basal AEC-ACE2
1,29,69.01458,2,Basal AEC-ACE2
1,30,70.27154,2,Basal AEC-ACE2
1,31,69.62814,2,Basal AEC-ACE2
1,32,68.26004,2,Basal AEC-ACE2
1,33,68.28742,2,Basal AEC-ACE2
1,34,68.91859,2,Basal AEC-ACE2
1,35,68.68687,2,Basal AEC-ACE2
1,36,70.35639,2,Basal AEC-ACE2
1,37,70.98135,2,Basal AEC-ACE2
1,38,70.36608,2,Basal AEC-ACE2
1,39,71.04749,2,Basal AEC-ACE2
1,40,70.9368,2,Basal AEC-ACE2
1,41,70.96095,2,Basal AEC-ACE2
1,42,71.12645,2,Basal AEC-ACE2
1,43,69.71824,2,Basal AEC-ACE2
1,44,70.25129,2,Basal AEC-ACE2
1,45,69.20975,2,Basal AEC-ACE2
1,46,71.00076,2,Basal AEC-ACE2
1,47,71.95697,2,Basal AEC-ACE2
1,48,71.24203,2,Basal AEC-ACE2
1,0,0,3,Basal AEC-ACE2
1,1,0,3,Basal AEC-ACE2
1,2,0,3,Basal AEC-ACE2
1,3,0.04298667,3,Basal AEC-ACE2
1,4,0.3724031,3,Basal AEC-ACE2
1,5,0.9901869,3,Basal AEC-ACE2
1,6,3.139408,3,Basal AEC-ACE2
1,7,5.818031,3,Basal AEC-ACE2
1,8,8.416879,3,Basal AEC-ACE2
1,9,13.09758,3,Basal AEC-ACE2
1,10,18.19684,3,Basal AEC-ACE2
1,11,22.89418,3,Basal AEC-ACE2
1,12,26.98844,3,Basal AEC-ACE2
1,13,30.67032,3,Basal AEC-ACE2
1,14,34.03555,3,Basal AEC-ACE2
1,15,36.49295,3,Basal AEC-ACE2
1,16,39.18096,3,Basal AEC-ACE2
1,17,41.56052,3,Basal AEC-ACE2
1,18,42.94754,3,Basal AEC-ACE2
1,19,45.31301,3,Basal AEC-ACE2
1,20,46.80081,3,Basal AEC-ACE2
1,21,49.21312,3,Basal AEC-ACE2
1,22,53.24392,3,Basal AEC-ACE2
1,23,55.37195,3,Basal AEC-ACE2
1,24,57.22257,3,Basal AEC-ACE2
1,25,58.90805,3,Basal AEC-ACE2
1,26,60.20409,3,Basal AEC-ACE2
1,27,61.94927,3,Basal AEC-ACE2
1,28,63.18188,3,Basal AEC-ACE2
1,29,63.61028,3,Basal AEC-ACE2
1,30,65.2335,3,Basal AEC-ACE2
1,31,66.58716,3,Basal AEC-ACE2
1,32,67.73682,3,Basal AEC-ACE2
1,33,68.43885,3,Basal AEC-ACE2
1,34,68.39057,3,Basal AEC-ACE2
1,35,68.98565,3,Basal AEC-ACE2
1,36,69.22301,3,Basal AEC-ACE2
1,37,69.29858,3,Basal AEC-ACE2
1,38,69.90321,3,Basal AEC-ACE2
1,39,70.54447,3,Basal AEC-ACE2
1,40,71.05518,3,Basal AEC-ACE2
1,41,70.97372,3,Basal AEC-ACE2
1,42,69.70354,3,Basal AEC-ACE2
1,43,69.47417,3,Basal AEC-ACE2
1,44,69.88079,3,Basal AEC-ACE2
1,45,70.68771,3,Basal AEC-ACE2
1,46,69.92679,3,Basal AEC-ACE2
1,47,70.16085,3,Basal AEC-ACE2
1,48,69.8187,3,Basal AEC-ACE2
